encoding,model,accuracy,precision,recall,F1,AUC
jamesstein,lgr,0.8957345971563981,0.8942343507188266,0.8967813842646423,0.8910911249193152,
loout,lgr,0.8957345971563981,0.8938275931174999,0.8963289865567906,0.8907681149106637,
glmm,lgr,0.8957345971563981,0.8942343507188266,0.8967813842646423,0.8910911249193152,
catboost,lgr,0.5355450236966824,0.4351598292443485,0.5374465436041791,0.44102904458463665,
onehot,dt,0.9432624113475178,0.9430238692887329,0.9437528674514214,0.943299905554332,
binary,dt,0.9408983451536643,0.9419990495729412,0.9406488516515531,0.941106301904627,
basen,dt,0.9408983451536643,0.9409875062445527,0.9408957245942785,0.9408621256090385,
hash,dt,0.9408983451536643,0.9406273071842167,0.9423347617476013,0.9411136098879274,
ordinal,dt,0.9479905437352246,0.9471192322396604,0.947909616999876,0.9470980097724709,
gray,dt,0.9385342789598109,0.9376952273277881,0.9396172181544818,0.9385151966147001,
rankhot,dt,0.9361702127659575,0.9365728622435878,0.9357344342716979,0.9359168568802979,
count,dt,0.9550827423167849,0.9551549752926368,0.9553158052816403,0.9546942223999316,
minhash,dt,0.9479905437352246,0.9471406054427648,0.9475823942993814,0.9472540075739803,
similarity,dt,0.9314420803782506,0.930830400079685,0.9318456579174837,0.9308657658503144,
gap,dt,0.9456264775413712,0.9451215078853975,0.9463038878595846,0.9456275521042068,
sum,dt,0.9432624113475178,0.943645676157485,0.9428937496107367,0.9430726060134943,
helm,dt,0.9479905437352246,0.9471315548162839,0.9481353896910863,0.9474212424280806,
polynomial,dt,0.933806146572104,0.9327509763565144,0.9345151773381553,0.9334267011219787,
backdiff,dt,0.950354609929078,0.9487583365192643,0.9503802876502702,0.9492732112607889,
target,dt,0.9549763033175356,0.9548727883977354,0.9549523142631131,0.9546745900776428,
mestimate,dt,0.9549763033175356,0.9548727883977354,0.9549523142631131,0.9546745900776428,
jamesstein,dt,0.9549763033175356,0.9550942367114901,0.9551991872058385,0.9546049645787151,
loout,dt,0.1966824644549763,0.06646103896103896,0.15633176347462063,0.06800312658053244,
glmm,dt,0.9502369668246445,0.9501221991143446,0.949958487593842,0.9499548457406611,
catboost,dt,0.26066350710900477,0.11984517945109079,0.2518047263399242,0.13249106943286654,
